pathway	pval	padj	log2err	ES	NES	size	leadingEdge	signedlogp	NAME
GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	0.098973378	0.251570653	0.287805131	0.259159876	1.163438224	240	LATS1,TRIB3,PSME3,OPHN1,EGF,ANKIB1,TMF1,SVIP,SOCS4,UFL1,RGP1,GCLC,RDX,UBQLN1,GSK3B,RHBDF1,WAC,UCHL5,CSNK2A1,HECTD1,RAD23B,BAG5,PTK2,SH3RF1,USP14,ZYG11B,FMR1,HIPK2,MAPK9,RNF40,LAMP3,RCHY1,BBS7,TMTC3,CDK2,NUDT15,TLK2,DAB2IP,USP7,FAF1,AURKA,RNF139,USP25,MYLIP,CDC20,AQP11,PLK1,DDA1,CHFR,MKRN2,SMARCC1,TAF1,EZR	1.004481607	GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS
REACTOME_UCH_PROTEINASES	0.099303542	0.252048117	0.287805131	0.312097055	1.211359036	82	PSME3,PSMD12,HCFC1,PSMD11,UCHL5,PSME4,ASXL1,FOXK2,PSMD3,YY1,ASXL2,ACTL6A,BARD1,PSMD2,FOXK1,INO80,TGFBR2,PSMD5	1.003035259	REACTOME_UCH_PROTEINASES
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.0994718	0.252294391	0.287805131	0.345118672	1.257286493	60	PAX6,POLR2A,SUZ12,EP300,POLR2B,CREBBP,YY1,AJUBA,KMT2C,KMT2D,PAXIP1,EZH2,NCOA3,NCOA6,WDR5,KDM6A,HOXB3	1.002300021	REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS
GOBP_SCHWANN_CELL_DEVELOPMENT	0.099616858	0.252571877	0.28201335	0.424222583	1.327238411	29	SH3TC2,PLEC,NF1,DAG1,PARD3,ITGB4,AKT2,DICER1,MED12	1.001667159	GOBP_SCHWANN_CELL_DEVELOPMENT
WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE	0.099691767	0.252671371	0.287805131	0.457479282	1.389865224	25	TRIB3,ASNS,EIF2AK3,EIF2A,ATF3,ATF6,UBE2E1,EDEM1,BBC3,DNAJC3,HSPA5,NFE2L2	1.001340704	WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE
PID_IFNG_PATHWAY	0.100010114	0.253296977	0.287805131	0.392548983	1.3012813	40	PTPN11,EP300,PIK3CA,MTOR,CREBBP,JAK1,CBL,CAMK2G,MAP2K1,STAT3	0.99995608	PID_IFNG_PATHWAY
REACTOME_HIV_INFECTION	0.100134983	0.253432017	0.287805131	0.254374061	1.129029057	221	PSME3,PSMD12,NUP155,TAF4,NUP205,POLR2A,POM121C,POLR2B,CCNK,TPR,POM121,KPNA1,PSMD11,PSME4,TAF2,CHMP4C,AP1S3,NUP98,SUPT16H,TCEA1,NUP153,TAF7L,PDCD6IP,NUP160,VPS4B,GTF2H3,VTA1,PSMD3,LIG4,TAF13,KPNB1,CHMP2B,AP1G1,ERCC3,NUP210,CUL5,NUP133,NEDD4L,RANBP2,NUP54,SUPT5H,NCBP1,NUP107,NUP214,NUP188,PSMD2,CCNT2,NDC1	0.999414174	REACTOME_HIV_INFECTION
GOMF_TBP_CLASS_PROTEIN_BINDING	0.100358423	0.253725577	0.271288555	0.441973189	1.327135728	24	CAND2,AHR,CAND1,TAF1B,TAF13,DR1,GTF2A1,TAF1	0.998446172	GOMF_TBP_CLASS_PROTEIN_BINDING
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT	0.101083032	0.255011468	0.271288555	0.437872003	1.342402017	26	YOD1,SVIP,NPLOC4,FAF2,BRSK2,DERL1,UBE2J1,SEL1L,EDEM1,ERLEC1	0.995321738	GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	0.101167315	0.255133236	0.28201335	0.412495838	1.298823396	30	EGFR,SOCS4,PTPN12,PTPN3,CBL,DAB2IP,GPRC5A,ERRFI1,DUSP3,SNX6,SOCS5	0.994959775	GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	0.101617316	0.255903686	0.287805131	0.404743172	1.300102448	33	DYRK1A,POLR2A,SF3B4,NUP98,SETX,RBMXL1,NCBP1,NCL,TRA2A,SNW1,HNRNPLL,THRAP3	0.99303228	GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING
GOBP_PEPTIDYL_THREONINE_DEPHOSPHORYLATION	0.103301052	0.258855554	0.287805131	0.530032406	1.405806087	16	PDP1,PGAM5,PPM1B,DUSP10,PPM1A,PPM1D	0.985895257	GOBP_PEPTIDYL_THREONINE_DEPHOSPHORYLATION
GOBP_HISTONE_H3_DEACETYLATION	0.103773585	0.259665978	0.248911114	0.50585787	1.370200395	17	HDAC9,ELK4,HDAC2,SFPQ,SMARCAD1,PER2,HDAC1	0.98391318	GOBP_HISTONE_H3_DEACETYLATION
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.103862528	0.259665978	0.287805131	0.356757425	1.264161793	54	EGFR,EGF,PIK3CA,E2F2,PDPK1,RAF1,SOS2,KRAS,E2F1,BRAF,SOS1,AKT2,ERBB2,NRAS,MAP2K1	0.983541113	KEGG_NON_SMALL_CELL_LUNG_CANCER
BIOCARTA_TPO_PATHWAY	0.103942652	0.259665978	0.266350657	0.438423954	1.316478256	24	PIK3CA,CSNK2A1,RAF1,SOS1,MAP2K1,STAT3,SHC1	0.983206205	BIOCARTA_TPO_PATHWAY
GOMF_EXORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	0.103994303	0.259665978	0.287805131	0.399517168	1.311679046	37	DIS3L,DIS3,XRN2,ISG20L2,XRN1,PDE12,PNPT1,CNOT7,ERI1,EXOSC10,EXD2,PAN3,CNOT6,ANGEL2,ANGEL1,CNOT1,PARN,ERI2	0.982990453	GOMF_EXORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS
GOBP_PRESYNAPTIC_ENDOCYTOSIS	0.104027674	0.259665978	0.287805131	0.34189189	1.245531148	60	ABCA13,OPHN1,DNAJC6,SYNJ1,ROCK1,KIAA1109,ITSN2,DGKQ,RAB27B,CANX,BTBD8,SNAP91,SCRIB,PICALM,FCHO2,DNM2,SH3GL2,TOR1A,GAK,STON2,SYNJ2	0.982851111	GOBP_PRESYNAPTIC_ENDOCYTOSIS
GOBP_MITOPHAGY	0.104262932	0.260069933	0.287805131	0.418818369	1.332438124	31	HUWE1,VPS13D,MFN2,LRBA,TIGAR,VPS13C,C5orf51,USP30,SQSTM1,BECN1,AMBRA1,ATG14	0.981870067	GOBP_MITOPHAGY
PID_MYC_ACTIV_PATHWAY	0.10478739	0.261010504	0.287805131	0.322554903	1.227772809	76	PMAIP1,EIF4G1,EP300,CREBBP,HUWE1,SLC2A1,NBN,TRRAP,MTDH,SMAD3,ACTL6A,PDCD10,CDC25A,TFRC,BMI1,EIF4E,CAD,NCL,TK1,EIF2S1,SUPT7L,NPM1,SERPINI1,RCC1,HSPD1,CCNB1,IREB2,CDCA7,HSP90AA1,PRDX3,TAF4B	0.979690975	PID_MYC_ACTIV_PATHWAY
GOMF_DNA_POLYMERASE_BINDING	0.104918033	0.261060535	0.252961123	0.47854254	1.347318343	19	FANCD2,PCNA,FANCI,RAD51,SMARCA4,HSP90AB1,HSP90AA1,RTEL1	0.979149861	GOMF_DNA_POLYMERASE_BINDING
GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	0.105231857	0.261749464	0.287805131	0.523940307	1.389648001	16	FANCD2,MSH2,MDC1,HUS1,EME1,ATF2,NEK11,XPC,RAD17	0.977852766	GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING
GOMF_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	0.105421687	0.262129599	0.241339977	0.51875648	1.373250791	15	PAX6,EZH2,REST,GTF2A1,TAF1,HDAC1,TBPL1	0.977070039	GOMF_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING
REACTOME_FANCONI_ANEMIA_PATHWAY	0.106719368	0.264335664	0.276500599	0.396156042	1.300643926	37	FANCB,FAN1,USP1,DCLRE1A,FANCD2,FANCI,ATR,UBE2T,SLX4,ERCC4,FANCM	0.971756757	REACTOME_FANCONI_ANEMIA_PATHWAY
GOMF_FLIPPASE_ACTIVITY	0.106918239	0.264643188	0.245041785	0.498327156	1.349802201	17	ATP11B,ATP11A,ATP10B,ATP8B1,ABCA3,TMEM30A,TMEM30B	0.970948203	GOMF_FLIPPASE_ACTIVITY
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	0.107110196	0.264736659	0.287805131	0.31811784	1.221452921	84	LIN54,CCNE2,PSME3,PSMD12,LIN9,PSMD11,CCNE1,WEE1,CCNA2,PSMD3,E2F1,CDK2,CDC25A,TFDP1,PSMD2,AKT2,CDC25B,PSMD5	0.970169185	REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY
GOBP_DNA_MODIFICATION	0.107118777	0.264736659	0.287805131	0.295773482	1.181010366	102	BRCA1,ASCC3,PIK3CA,APOBEC3B,DNMT1,OTUD4,BAZ2A,RLF,DNMT3B,ZDBF2,PARP2,KMT2A,MTRR,EZH2,TDRD5,ZMPSTE24,TDRKH,TET3,USP7,HELLS,NEIL3,GATAD2A,PARP1,PRMT5,PPM1D,ATRX,CYP1A1,EHMT1	0.970134393	GOBP_DNA_MODIFICATION
BIOCARTA_PTDINS_PATHWAY	0.107142857	0.264736659	0.261663522	0.434061856	1.285400003	23	GSK3B,RPS6KB1,PDPK1,RAB5A,VAV2,EEA1,PRKCE,PRKCZ	0.970036777	BIOCARTA_PTDINS_PATHWAY
REACTOME_RHOBTB1_GTPASE_CYCLE	0.107142857	0.264736659	0.261663522	0.437719096	1.296230295	23	MYO6,SPEN,ROCK2,CPSF7,RBBP6,ROCK1,SRRM1,COPS2	0.970036777	REACTOME_RHOBTB1_GTPASE_CYCLE
GOBP_NUCLEAR_MIGRATION	0.107192188	0.264766198	0.287805131	0.476111316	1.382722555	21	DYNC1H1,SUN1,DOCK7,FBXW11,NTN1,SYNE2,TMEM201,HOOK3,TRIM58	0.969836866	GOBP_NUCLEAR_MIGRATION
REACTOME_PYRUVATE_METABOLISM	0.107279693	0.264889979	0.271288555	0.420825396	1.316609847	29	PDP1,DLAT,PDHX,LDHAL6B,SLC16A8,DLD	0.969482476	REACTOME_PYRUVATE_METABOLISM
GOCC_SAGA_COMPLEX	0.107491857	0.265038424	0.248911114	0.493732662	1.35902725	18	TADA1,TAF5L,ATXN7L3,TRRAP,SUPT7L,USP22,SUPT20H,KAT2B,TAF6	0.968624436	GOCC_SAGA_COMPLEX
WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY	0.107491857	0.265038424	0.248911114	0.492901199	1.356738602	18	JAK1,MAVS,TRAF3,ACE2,TBK1,TICAM1,IFIH1	0.968624436	WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY
GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	0.107868875	0.265649294	0.287805131	0.301962752	1.195916939	95	PPTC7,PP2D1,PDP1,PHLPP2,CDC14B,PGAM5,SSH3,CTDSPL2,PHLPP1,MTMR4,DUSP12,PPM1B,DUSP10,LRRIQ4,DUSP14,PPM1A,CAMK2G,LRRC40,DUSP13,DUSP9,DUSP8,PPM1D,MTMR3,DUSP16,PPM1H	0.967103852	GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY	0.107961658	0.265649294	0.287805131	0.335671008	1.231906733	64	PIK3CA,RPS6KB1,TTF2,MTOR,PDPK1,JAK1,CCNE1,RAF1,E2F1,BRAF,CDK2,TTF1,GNA13,MAP2K1,SCRIB,STAT3,PLCB1,MAPK1,RBL2,GNAQ,GNAI1	0.966730453	WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY
REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS	0.108196721	0.26613388	0.248911114	0.473308449	1.33258196	19	PIK3CA,GOLGB1,SPTBN1,KRAS,SOS1,NRAS,TRIP11,ZMYM2	0.965785899	REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS
GOMF_PROTEIN_FOLDING_CHAPERONE	0.109519363	0.268920336	0.287805131	0.391266273	1.286089944	39	HSPA14,CCT6A,HSPA13,TCP1,DNAJB7,CLGN,HSPA9,CCDC47,HSP90AB1,HSPA6,CCT2,CCT5,HSPA5,HSP90AA1,TOR1A	0.96050909	GOMF_PROTEIN_FOLDING_CHAPERONE
REACTOME_SIGNALING_BY_PTK6	0.109672926	0.269204093	0.287805131	0.354201058	1.255103365	54	EGFR,EGF,EREG,CCNE1,ARHGAP35,KRAS,CBL,CDK2,DOCK1,ERBB2,NRAS,BTC,HIF1A,SFPQ,STAT3,PXN,PTPN1,EPAS1	0.959900568	REACTOME_SIGNALING_BY_PTK6
GOMF_CHANNEL_INHIBITOR_ACTIVITY	0.110023258	0.269970474	0.287805131	0.413932084	1.31689279	31	RSC1A1,WNK1,WNK2,ANKRD36C,NEDD4L,SLC30A1,KCNV1	0.9585155	GOMF_CHANNEL_INHIBITOR_ACTIVITY
GOBP_HISTONE_H2A_MONOUBIQUITINATION	0.110062893	0.269974216	0.241339977	0.492878906	1.335044705	17	BCOR,PCGF6,TRIM37,BMI1,RNF2,DDB1,RYBP,RNF168,PCGF3,PCGF5,PCGF2	0.958359076	GOBP_HISTONE_H2A_MONOUBIQUITINATION
GOBP_MITOCHONDRIAL_FUSION	0.111111111	0.271980342	0.261663522	0.420741853	1.295569178	27	OPA1,HUWE1,MFN2,MIEF1,GDAP1,MFN1,TFRC,CHCHD3,MIEF2,USP30	0.954242509	GOBP_MITOCHONDRIAL_FUSION
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.111445783	0.272589508	0.234392647	0.516790778	1.368047189	15	TRAM1L1,SEC61A2,SRP54,SRP72,TRAM1,SEC63,SRP9,TRAM2,SRP68	0.95293636	GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
GOBP_GLUCOSE_CATABOLIC_PROCESS	0.11147541	0.272589508	0.245041785	0.468551429	1.319188751	19	PFKFB2,FOXK2,TIGAR,FOXK1,LRP5	0.952820922	GOBP_GLUCOSE_CATABOLIC_PROCESS
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.111557513	0.272696144	0.287805131	0.47377783	1.422637165	24	EGFR,EGF,UHMK1,EREG,PTK2,AKT2,BTC	0.952501175	REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	0.111607143	0.272723353	0.287857117	0.364245976	1.249078109	46	YOD1,SVIP,NPLOC4,TM9SF4,SEC16A,GCC2,FAF2,TMEM30A,LMAN1,BRSK2,DERL1,TMEM30B,UBE2J1,SEL1L,EDEM1,ERLEC1,TECPR2,MAP1LC3C,SAR1B,SYVN1	0.95230801	GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.111821086	0.272761069	0.241339977	0.501551052	1.330264931	16	CHD4,GATAD2B,TTF1,HDAC2,MTA3,GATAD2A,HDAC1	0.951476293	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION
REACTOME_ZINC_TRANSPORTERS	0.111821086	0.272761069	0.241339977	0.502958598	1.333998169	16	SLC30A2,SLC39A6,SLC30A1,SLC39A14,SLC30A3,SLC30A6,SLC39A10,SLC39A1,SLC30A5	0.951476293	REACTOME_ZINC_TRANSPORTERS
WP_SPHINGOLIPID_PATHWAY	0.111924133	0.272761069	0.287805131	0.444723956	1.369416058	27	B4GALT6,SGPP2,SPTLC1,ASAH2,CERS2,CERS3,SGMS2,SGMS1,SERINC1,SPTLC3,UGT8,KDSR,CERS4	0.951076259	WP_SPHINGOLIPID_PATHWAY
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	0.111969112	0.272761069	0.266350657	0.400391643	1.285528777	32	MASTL,GSK3B,PPP1R8,ROCK2,BOD1L1,ROCK1,ARPP19,TIPRL	0.950901766	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	0.112403101	0.273442159	0.266350657	0.39064369	1.286073085	36	BRCA1,AUTS2,KAT7,PRKAA1,TADA2B,NAP1L2,PRKAA2,PAXIP1	0.949221708	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.112679604	0.274020705	0.287805131	0.283531318	1.194040212	140	EGFR,EGF,DNAJC6,UBQLN1,EREG,PIK3C2A,STAM,GAPVD1,REPS1,SYNJ1,CLTC,IGF2R,WASL,RAB5A,CTTN,CBL,HGS,ITSN2,CLTCL1,COPS2,VAMP7,ACTR2,STAM2,DVL2,TFRC,SNX18,SNAP91,OCRL,BTC,NECAP1,EPS15L1,PICALM,FCHO2,AGFG1,UBQLN2,EPS15,FNBP1L,LRP2,COPS3,EPN2,TOR1B,DNM2,SH3GL2,TOR1A,AAK1,GAK,STON2,TRIP10,AREG,SYNJ2	0.948154688	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	0.112781955	0.27408143	0.261663522	0.423572821	1.316614537	28	PPP1R15B,UFL1,TMEM33,NCK1,DAB2IP,WFS1,ATF6,AGR2,PTPN1,HSPA5	0.947760382	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	0.113207547	0.274702848	0.237793834	0.491500066	1.331309888	17	TMEM33,RAB3GAP2,RAB18,ATL3,ATL2,RAB3GAP1,REEP3,TMEM170A,REEP4,ARL6IP1,RAB10	0.946124619	GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION
GOMF_ANKYRIN_BINDING	0.113207547	0.274702848	0.237793834	0.48901856	1.324588316	17	PLEC,SPTBN1,NRCAM,OBSCN,CDH1,SCN5A,CACNA1D,RHCG	0.946124619	GOMF_ANKYRIN_BINDING
GOMF_MINUS_END_DIRECTED_MICROTUBULE_MOTOR_ACTIVITY	0.113207547	0.274702848	0.237793834	0.486797516	1.318572246	17	DNAH14,DYNC1H1,DNAH11,DNAH10,DNAH5,DNAH2,DYNC2H1,DNAH7,DNAH17	0.946124619	GOMF_MINUS_END_DIRECTED_MICROTUBULE_MOTOR_ACTIVITY
GOMF_RIBOSOMAL_SMALL_SUBUNIT_BINDING	0.113207547	0.274702848	0.237793834	0.485073307	1.31390194	17	ABCE1,DHX29,LARP1,DDX3X,CPEB2,EIF4H,NPM1,UNG,PTCD3	0.946124619	GOMF_RIBOSOMAL_SMALL_SUBUNIT_BINDING
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	0.113479455	0.27511583	0.287805131	0.413076072	1.314169453	31	PTPN11,UHMK1,GSK3B,TPR,XPO4,CTDSPL2,BAG3,PPM1A,BARD1	0.94508276	GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS
GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	0.113579143	0.275169169	0.287805131	0.27327184	1.158283358	167	PPTC7,DLG1,PTPN11,PP2D1,PDP1,PHLPP2,DNAJC6,PTP4A1,CDC14B,PGAM5,SSH3,CTDSPL2,PTPN12,PHLPP1,PTPN3,PTPN23,MTMR4,HACD2,DUSP12,PPM1B,DUSP10,LRRIQ4,DUSP14,CDC25A,PPM1A,CAMK2G,MTMR1,MTMR2,LRRC40,PTPRK,MTMR8,DUSP13,DUSP9,CDC25B,PTPRU,DUSP8,PPM1D,RNGTT,PPP4R1,MTMR3,SBF1,PTPRH,DUSP16,PPP2R5A,PTP4A2,PPM1H,PTPRF,PTPRR,PTPN14,PTPN1,PTPN21,PPP6C,DUSP11	0.944701412	GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY
GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	0.113636364	0.275213675	0.287857117	0.380598018	1.272845892	43	TANC2,LRP8,DHX36,SIPA1L1,CAPRIN1,ACTR2,SRCIN1,RELN,KIF1A,STAU2,ARHGAP44,LZTS3	0.944482672	GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS
GOCC_PRC1_COMPLEX	0.114457831	0.276635714	0.23112671	0.513993845	1.360643154	15	PHC3,CBX4,PCGF6,BMI1,RNF2,PHC1,PCGF3,PCGF5,PCGF2	0.941354487	GOCC_PRC1_COMPLEX
BIOCARTA_CARM_ER_PATHWAY	0.114695341	0.276879439	0.252961123	0.43267234	1.314499393	25	BRCA1,EP300,MED1,CREBBP,SPEN,NRIP1,GRIP1,HDAC2	0.940454225	BIOCARTA_CARM_ER_PATHWAY
GOBP_HISTONE_EXCHANGE	0.114754098	0.276879439	0.241339977	0.46815096	1.318061245	19	SPTY2D1,SRCAP,PSME4,ANP32E,HJURP	0.940231795	GOBP_HISTONE_EXCHANGE
GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.114754098	0.276879439	0.241339977	0.467535971	1.316329766	19	SLC30A2,SLC39A6,SLC30A4,SLC30A1,SLC39A14,SLC30A3,SLC30A6,SLC39A10,SLC39A1,SLC30A5	0.940231795	GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOBP_PALLIUM_DEVELOPMENT	0.115159001	0.277289721	0.287805131	0.280230932	1.186496393	142	EGFR,PAX6,CCDC85C,WDR62,PHLPP2,FOXG1,IGF2BP1,GSK3B,LRP8,ASPM,SLC2A1,KIF14,XRN2,NF1,SUN1,UBA6,LHX2,DLX2,TACC2,ARHGAP11B,ANXA3,BTBD3,EZH2,WNT3A,DAB2IP,SRGAP2C,RELN,ROBO1,FBXO45,SYNE2,TBR1,PEX13,HIF1A,DMRTA2,NDEL1,TSKU,GART	0.938702113	GOBP_PALLIUM_DEVELOPMENT
GOCC_COPI_COATED_VESICLE	0.115358973	0.277582529	0.287805131	0.471452257	1.369191716	21	COPB1,COPA,ARCN1,TMED7,COPB2,TMED2,COPG1,COPG2	0.937948618	GOCC_COPI_COATED_VESICLE
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.115358973	0.277582529	0.287805131	0.47286796	1.373303199	21	CDC27,MAD2L1,BUB1B,ANAPC1,CDC23,CDC20,UBE2E1,UBE2D1,BUB3,UBE2C,ANAPC10	0.937948618	REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS
REACTOME_PERK_REGULATES_GENE_EXPRESSION	0.115830116	0.278621576	0.261663522	0.395843789	1.270927083	32	ASNS,EIF2AK3,KHSRP,DIS3,CEBPG,ATF3,ATF6,EIF2S1,EIF2S2	0.936178509	REACTOME_PERK_REGULATES_GENE_EXPRESSION
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	0.11588971	0.278670302	0.287805131	0.448760519	1.363376799	25	RFC3,RFC1,RFC5,PCNA,DSCC1,POLD3,TERF1,POLA1,PRIM2,CHTF18	0.935955122	REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE
PID_AJDISS_2PATHWAY	0.116071429	0.27891791	0.28201335	0.360567705	1.236464526	46	EGFR,EGF,CREBBP,RAB5A,DSP,HGS,GNA13,BDNF,CTNND1,IQGAP1,ADAM10,ROBO1,CDH1,CTNNA1,PTPN1,CBLL1,DNM2	0.93527467	PID_AJDISS_2PATHWAY
REACTOME_HIV_TRANSCRIPTION_INITIATION	0.116071429	0.27891791	0.28201335	0.358494902	1.229356437	46	TAF4,POLR2A,POLR2B,TAF2,TAF7L,GTF2H3,TAF13,ERCC3,TAF7,GTF2A1,TAF1	0.93527467	REACTOME_HIV_TRANSCRIPTION_INITIATION
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	0.116306082	0.279387008	0.287805131	0.309010675	1.195888331	83	TRAPPC10,RGP1,PIKFYVE,GBF1,STX16,RAB6C,HEATR5A,CLTC,GCC2,SPAG9,RAB6A,TBC1D23,CLTCL1,LMAN1,USP7,ARL1,HEATR5B	0.934397573	GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	0.116352201	0.279403049	0.234392647	0.483737828	1.310284571	17	EIF4G1,PARD3,DGKQ,DMTN,SPRED2	0.934225396	GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	0.116433454	0.279478317	0.287805131	0.27617021	1.125794735	111	TRAM1L1,PIKFYVE,SEC61A2,RAB3IP,MICALL1,ZDHHC11,SRP54,MIEF1,ZDHHC23,SRP72,ICMT,MYO1C,ZDHHC20,TRAM1,PARD3,ZDHHC11B,PEX3,CHM,GOLGA7,AKT2,ERBB2,AQP11,DMTN,MIEF2,ANK3,ZDHHC9,SEC63,PDZK1,VPS37A	0.93392222	GOBP_PROTEIN_TARGETING_TO_MEMBRANE
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING	0.116541353	0.279478317	0.257206466	0.4195265	1.304037138	28	EGFR,EGF,EREG,PTPN12,CUL5,AKT2,ERBB2,USP8,BTC	0.933519943	REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING
REACTOME_FLT3_SIGNALING_IN_DISEASE	0.116541353	0.279478317	0.257206466	0.418300458	1.300226164	28	PTPN11,PIK3CA,GOLGB1,SPTBN1,KRAS,CBL,SOS1,NRAS,TRIP11,BCL2L1	0.933519943	REACTOME_FLT3_SIGNALING_IN_DISEASE
WP_IL17_SIGNALING_PATHWAY	0.116541353	0.279478317	0.257206466	0.421459421	1.310045342	28	PIK3CA,GSK3B,JAK1,TRAF6,TRAF3IP2,TRAF3,STAT3	0.933519943	WP_IL17_SIGNALING_PATHWAY
